track_id,type_position,type,position,upper_lower,event_start_s,event_end_s,noisy,fold_conf_1,fold_conf_2,fold_conf_3,fold_conf_4,fold_conf_5,fold_conf_6
4038,MB-S4B-R5E,MB,S4B-R5E,lower,2.26,2.75,0,4,4,test,4,4,4
4039,MB-S4B-R5E,MB,S4B-R5E,lower,2.47,2.87,0,5,5,test,5,5,5
4040,MB-S4B-R5E,MB,S4B-R5E,lower,2.1,2.5,0,1,1,test,1,1,1
4041,MB-S4B-R5E,MB,S4B-R5E,lower,2.22,2.7,1,2,2,test,2,2,2
4042,MB-S4B-R5E,MB,S4B-R5E,lower,2.05,2.44,0,3,3,test,3,3,3
4043,MB-S4B-R5E,MB,S4B-R5E,lower,2.05,2.44,1,4,4,test,4,4,4
4044,MB-S4B-R5E,MB,S4B-R5E,lower,2.42,2.82,0,5,5,test,5,5,5
4045,MB-S4B-R5E,MB,S4B-R5E,lower,1.72,2.12,0,1,1,test,1,1,1
4046,MB-S4B-R5E,MB,S4B-R5E,lower,2.46,2.88,0,2,2,test,2,2,2
4047,MB-S4B-R5E,MB,S4B-R5E,lower,2.3,2.84,0,3,3,test,3,3,3
4048,MB-S4B-R5E,MB,S4B-R5E,lower,2.05,2.44,0,4,4,test,4,4,4
4049,MB-S4B-R5E,MB,S4B-R5E,lower,1.29,1.7,0,5,5,test,5,5,5
4050,MB-S4B-R5E,MB,S4B-R5E,lower,2.37,2.78,1,1,1,test,1,1,1
4051,MB-S4B-R5E,MB,S4B-R5E,lower,2.11,2.5,0,2,2,test,2,2,2
4052,MB-S4B-R5E,MB,S4B-R5E,lower,2.5,2.9,1,3,3,test,3,3,3
4053,MB-S4B-R5E,MB,S4B-R5E,lower,1.93,2.32,0,4,4,test,4,4,4
4054,MB-S4B-R5E,MB,S4B-R5E,lower,2.47,2.86,0,5,5,test,5,5,5
4055,MB-S4B-R5E,MB,S4B-R5E,lower,2.12,2.52,0,1,1,test,1,1,1
4056,MB-S4B-R5E,MB,S4B-R5E,lower,1.96,2.45,0,2,2,test,2,2,2
4057,MB-S4B-R5E,MB,S4B-R5E,lower,2.58,3,0,3,3,test,3,3,3
4058,MB-S4B-R5E,MB,S4B-R5E,lower,2.03,2.44,1,4,4,test,4,4,4
4059,MB-S4B-R5E,MB,S4B-R5E,lower,2.1,2.66,0,5,5,test,5,5,5
5000,HD-S4B-R5E,HD,S4B-R5E,lower,0.65,1.45,0,1,1,test,1,1,1
5001,HD-S4B-R5E,HD,S4B-R5E,lower,2.18,2.9,0,2,2,test,2,2,2
5002,HD-S4B-R5E,HD,S4B-R5E,lower,2.32,3,0,3,3,test,3,3,3
5003,HD-S4B-R5E,HD,S4B-R5E,lower,0.4,1.2,1,4,4,test,4,4,4
5004,HD-S4B-R5E,HD,S4B-R5E,lower,2.21,2.8,1,5,5,test,5,5,5
5005,HD-S4B-R5E,HD,S4B-R5E,lower,2.15,2.7,0,1,1,test,1,1,1
5006,HD-S4B-R5E,HD,S4B-R5E,lower,2.28,3,0,2,2,test,2,2,2
5007,HD-S4B-R5E,HD,S4B-R5E,lower,2.36,2.92,0,3,3,test,3,3,3
5008,HD-S4B-R5E,HD,S4B-R5E,lower,2.04,2.5,0,4,4,test,4,4,4
5009,HD-S4B-R5E,HD,S4B-R5E,lower,1.68,2.4,0,5,5,test,5,5,5
5010,HD-S4B-R5E,HD,S4B-R5E,lower,2.29,3,1,1,1,test,1,1,1
5011,HD-S4B-R5E,HD,S4B-R5E,lower,2.13,2.75,0,2,2,test,2,2,2
5012,HD-S4B-R5E,HD,S4B-R5E,lower,1.4,2,0,3,3,test,3,3,3
5013,HD-S4B-R5E,HD,S4B-R5E,lower,2.37,3,1,4,4,test,4,4,4
5014,HD-S4B-R5E,HD,S4B-R5E,lower,1.45,2.11,0,5,5,test,5,5,5
5015,HD-S4B-R5E,HD,S4B-R5E,lower,2.22,2.85,0,1,1,test,1,1,1
5016,HD-S4B-R5E,HD,S4B-R5E,lower,1.77,2.35,0,2,2,test,2,2,2
5017,HD-S4B-R5E,HD,S4B-R5E,lower,1.65,2.3,1,3,3,test,3,3,3
5018,HD-S4B-R5E,HD,S4B-R5E,lower,1.92,2.5,1,4,4,test,4,4,4
5019,HD-S4B-R5E,HD,S4B-R5E,lower,2.08,2.7,0,5,5,test,5,5,5
5020,HD-S4B-R5E,HD,S4B-R5E,lower,1.77,2.37,0,1,1,test,1,1,1
5021,HD-S4B-R5E,HD,S4B-R5E,lower,2.2,2.84,0,2,2,test,2,2,2
5022,HD-S4B-R5E,HD,S4B-R5E,lower,1.83,2.4,0,3,3,test,3,3,3
5023,HD-S4B-R5E,HD,S4B-R5E,lower,1.68,2.25,0,4,4,test,4,4,4
5024,HD-S4B-R5E,HD,S4B-R5E,lower,1.95,2.5,1,5,5,test,5,5,5
5025,HD-S4B-R5E,HD,S4B-R5E,lower,1.43,2.1,0,1,1,test,1,1,1
5026,HD-S4B-R5E,HD,S4B-R5E,lower,2.33,3,0,2,2,test,2,2,2
5027,HD-S4B-R5E,HD,S4B-R5E,lower,2.15,2.8,1,3,3,test,3,3,3
5028,HD-S4B-R5E,HD,S4B-R5E,lower,2.18,2.95,0,4,4,test,4,4,4
5029,HD-S4B-R5E,HD,S4B-R5E,lower,2.2,2.78,1,5,5,test,5,5,5
5030,HD-S4B-R5E,HD,S4B-R5E,lower,1.83,2.55,1,1,1,test,1,1,1
5031,HD-S4B-R5E,HD,S4B-R5E,lower,1.25,2.02,1,2,2,test,2,2,2
5032,HD-S4B-R5E,HD,S4B-R5E,lower,1.16,1.9,1,3,3,test,3,3,3
5033,HD-S4B-R5E,HD,S4B-R5E,lower,2.4,3,1,4,4,test,4,4,4
5034,HD-S4B-R5E,HD,S4B-R5E,lower,2,2.8,1,5,5,test,5,5,5
5035,HD-S4B-R5E,HD,S4B-R5E,lower,2.44,3.1,1,1,1,test,1,1,1
5036,HD-S4B-R5E,HD,S4B-R5E,lower,3.8,4.4,1,2,2,test,2,2,2
5037,HD-S4B-R5E,HD,S4B-R5E,lower,1.58,2.2,1,3,3,test,3,3,3
5038,HD-S4B-R5E,HD,S4B-R5E,lower,1.55,2.18,1,4,4,test,4,4,4
5039,HD-S4B-R5E,HD,S4B-R5E,lower,2.2,2.9,0,5,5,test,5,5,5
5040,HD-S4B-R5E,HD,S4B-R5E,lower,2.04,2.7,0,1,1,test,1,1,1
5041,HD-S4B-R5E,HD,S4B-R5E,lower,1.82,2.5,1,2,2,test,2,2,2
5042,HD-S4B-R5E,HD,S4B-R5E,lower,1.96,2.68,0,3,3,test,3,3,3
5043,HD-S4B-R5E,HD,S4B-R5E,lower,2.1,2.75,1,4,4,test,4,4,4
5044,HD-S4B-R5E,HD,S4B-R5E,lower,1.83,2.5,0,5,5,test,5,5,5
5045,HD-S4B-R5E,HD,S4B-R5E,lower,1.67,2.4,0,1,1,test,1,1,1
5046,HD-S4B-R5E,HD,S4B-R5E,lower,1.59,2.4,1,2,2,test,2,2,2
5047,HD-S4B-R5E,HD,S4B-R5E,lower,1.58,2.3,1,3,3,test,3,3,3
5048,HD-S4B-R5E,HD,S4B-R5E,lower,2.3,3,1,4,4,test,4,4,4
5049,HD-S4B-R5E,HD,S4B-R5E,lower,2.12,2.7,1,5,5,test,5,5,5
5050,HD-S4B-R5E,HD,S4B-R5E,lower,2.03,2.65,1,1,1,test,1,1,1
5051,HD-S4B-R5E,HD,S4B-R5E,lower,1.85,2.48,0,2,2,test,2,2,2
5052,HD-S4B-R5E,HD,S4B-R5E,lower,1.77,2.5,0,3,3,test,3,3,3
5053,HD-S4B-R5E,HD,S4B-R5E,lower,1.47,2.3,1,4,4,test,4,4,4
5054,HD-S4B-R5E,HD,S4B-R5E,lower,1.07,1.87,0,5,5,test,5,5,5
5055,HD-S4B-R5E,HD,S4B-R5E,lower,1.87,2.6,1,1,1,test,1,1,1
5056,HD-S4B-R5E,HD,S4B-R5E,lower,1.1,1.89,1,2,2,test,2,2,2
5057,HD-S4B-R5E,HD,S4B-R5E,lower,1.94,2.55,0,3,3,test,3,3,3
5058,HD-S4B-R5E,HD,S4B-R5E,lower,1.71,2.5,1,4,4,test,4,4,4
5059,HD-S4B-R5E,HD,S4B-R5E,lower,2.22,2.93,1,5,5,test,5,5,5
6000,HH-S4B-R5E,HH,S4B-R5E,lower,1.65,2.15,1,1,1,test,1,1,1
6001,HH-S4B-R5E,HH,S4B-R5E,lower,1.98,2.6,0,2,2,test,2,2,2
6002,HH-S4B-R5E,HH,S4B-R5E,lower,1.75,2.31,0,3,3,test,3,3,3
6003,HH-S4B-R5E,HH,S4B-R5E,lower,1.68,2.37,0,4,4,test,4,4,4
6004,HH-S4B-R5E,HH,S4B-R5E,lower,2,2.6,0,5,5,test,5,5,5
6005,HH-S4B-R5E,HH,S4B-R5E,lower,1.51,2.15,0,1,1,test,1,1,1
6006,HH-S4B-R5E,HH,S4B-R5E,lower,2.2,2.9,0,2,2,test,2,2,2
6007,HH-S4B-R5E,HH,S4B-R5E,lower,2.15,2.7,0,3,3,test,3,3,3
6008,HH-S4B-R5E,HH,S4B-R5E,lower,1.9,2.45,0,4,4,test,4,4,4
6009,HH-S4B-R5E,HH,S4B-R5E,lower,1.7,2.31,1,5,5,test,5,5,5
6010,HH-S4B-R5E,HH,S4B-R5E,lower,2.34,2.9,0,1,1,test,1,1,1
6011,HH-S4B-R5E,HH,S4B-R5E,lower,1.49,1.9,1,2,2,test,2,2,2
6012,HH-S4B-R5E,HH,S4B-R5E,lower,2.11,2.7,1,3,3,test,3,3,3
6013,HH-S4B-R5E,HH,S4B-R5E,lower,1.33,2.02,1,4,4,test,4,4,4
6014,HH-S4B-R5E,HH,S4B-R5E,lower,2.6,3.25,0,5,5,test,5,5,5
6015,HH-S4B-R5E,HH,S4B-R5E,lower,1.63,2.3,0,1,1,test,1,1,1
6016,HH-S4B-R5E,HH,S4B-R5E,lower,1.8,2.45,1,2,2,test,2,2,2
6017,HH-S4B-R5E,HH,S4B-R5E,lower,1.7,2.25,0,3,3,test,3,3,3
6018,HH-S4B-R5E,HH,S4B-R5E,lower,2.5,3.1,0,4,4,test,4,4,4
6019,HH-S4B-R5E,HH,S4B-R5E,lower,1.55,2.15,1,5,5,test,5,5,5
6020,HH-S4B-R5E,HH,S4B-R5E,lower,2.05,2.7,0,1,1,test,1,1,1
6021,HH-S4B-R5E,HH,S4B-R5E,lower,1.84,2.5,0,2,2,test,2,2,2
6022,HH-S4B-R5E,HH,S4B-R5E,lower,1.98,2.55,0,3,3,test,3,3,3
6023,HH-S4B-R5E,HH,S4B-R5E,lower,1.47,2.15,0,4,4,test,4,4,4
6024,HH-S4B-R5E,HH,S4B-R5E,lower,1.72,2.5,0,5,5,test,5,5,5
6025,HH-S4B-R5E,HH,S4B-R5E,lower,2.17,2.7,0,1,1,test,1,1,1
6026,HH-S4B-R5E,HH,S4B-R5E,lower,2.16,2.6,0,2,2,test,2,2,2
6027,HH-S4B-R5E,HH,S4B-R5E,lower,3.27,4.15,0,3,3,test,3,3,3
6028,HH-S4B-R5E,HH,S4B-R5E,lower,2.05,2.73,0,4,4,test,4,4,4
6029,HH-S4B-R5E,HH,S4B-R5E,lower,1.52,2.15,0,5,5,test,5,5,5
6030,HH-S4B-R5E,HH,S4B-R5E,lower,2.04,2.9,0,1,1,test,1,1,1
6031,HH-S4B-R5E,HH,S4B-R5E,lower,1.69,2.3,0,2,2,test,2,2,2
6032,HH-S4B-R5E,HH,S4B-R5E,lower,1.53,2.2,0,3,3,test,3,3,3
6033,HH-S4B-R5E,HH,S4B-R5E,lower,1.59,2.2,1,4,4,test,4,4,4
6034,HH-S4B-R5E,HH,S4B-R5E,lower,1.72,2.5,0,5,5,test,5,5,5
6035,HH-S4B-R5E,HH,S4B-R5E,lower,1.86,2.5,0,1,1,test,1,1,1
6036,HH-S4B-R5E,HH,S4B-R5E,lower,1.82,2.45,0,2,2,test,2,2,2
6037,HH-S4B-R5E,HH,S4B-R5E,lower,2.16,2.83,0,3,3,test,3,3,3
6038,HH-S4B-R5E,HH,S4B-R5E,lower,2.25,2.91,0,4,4,test,4,4,4
6039,HH-S4B-R5E,HH,S4B-R5E,lower,1.85,2.5,0,5,5,test,5,5,5
6040,HH-S4B-R5E,HH,S4B-R5E,lower,2.02,2.8,1,1,1,test,1,1,1
6041,HH-S4B-R5E,HH,S4B-R5E,lower,2.36,3.1,0,2,2,test,2,2,2
6042,HH-S4B-R5E,HH,S4B-R5E,lower,1.92,2.6,0,3,3,test,3,3,3
6043,HH-S4B-R5E,HH,S4B-R5E,lower,1.63,2.23,0,4,4,test,4,4,4
6044,HH-S4B-R5E,HH,S4B-R5E,lower,2.02,2.7,0,5,5,test,5,5,5
6045,HH-S4B-R5E,HH,S4B-R5E,lower,1.8,2.45,0,1,1,test,1,1,1
6046,HH-S4B-R5E,HH,S4B-R5E,lower,1.24,2,0,2,2,test,2,2,2
6047,HH-S4B-R5E,HH,S4B-R5E,lower,2.8,3.45,1,3,3,test,3,3,3
6048,HH-S4B-R5E,HH,S4B-R5E,lower,1.58,2.4,0,4,4,test,4,4,4
6049,HH-S4B-R5E,HH,S4B-R5E,lower,1.95,2.73,0,5,5,test,5,5,5
6050,HH-S4B-R5E,HH,S4B-R5E,lower,2.15,2.75,0,1,1,test,1,1,1
6051,HH-S4B-R5E,HH,S4B-R5E,lower,1.83,2.6,0,2,2,test,2,2,2
6052,HH-S4B-R5E,HH,S4B-R5E,lower,2.3,2.9,0,3,3,test,3,3,3
6053,HH-S4B-R5E,HH,S4B-R5E,lower,2.36,3,0,4,4,test,4,4,4
6054,HH-S4B-R5E,HH,S4B-R5E,lower,1.86,2.5,0,5,5,test,5,5,5
6055,HH-S4B-R5E,HH,S4B-R5E,lower,1.65,2.2,0,1,1,test,1,1,1
6056,HH-S4B-R5E,HH,S4B-R5E,lower,1.8,2.4,1,2,2,test,2,2,2
6057,HH-S4B-R5E,HH,S4B-R5E,lower,2.68,3.3,0,3,3,test,3,3,3
6058,HH-S4B-R5E,HH,S4B-R5E,lower,2.05,2.7,0,4,4,test,4,4,4
6059,HH-S4B-R5E,HH,S4B-R5E,lower,2.14,2.8,0,5,5,test,5,5,5
7000,CD-S4B-R5E,CD,S4B-R5E,lower,1.4,2.6,0,1,1,test,1,1,1
7001,CD-S4B-R5E,CD,S4B-R5E,lower,1.75,2.9,0,2,2,test,2,2,2
7002,CD-S4B-R5E,CD,S4B-R5E,lower,1.5,2.5,1,3,3,test,3,3,3
7003,CD-S4B-R5E,CD,S4B-R5E,lower,1.6,2.7,0,4,4,test,4,4,4
7004,CD-S4B-R5E,CD,S4B-R5E,lower,0.5,3.5,0,5,5,test,5,5,5
7005,CD-S4B-R5E,CD,S4B-R5E,lower,2.2,3.25,0,1,1,test,1,1,1
7006,CD-S4B-R5E,CD,S4B-R5E,lower,1.5,2.75,0,2,2,test,2,2,2
7007,CD-S4B-R5E,CD,S4B-R5E,lower,0.95,1.85,0,3,3,test,3,3,3
7008,CD-S4B-R5E,CD,S4B-R5E,lower,1.62,2.75,0,4,4,test,4,4,4
7009,CD-S4B-R5E,CD,S4B-R5E,lower,0.9,2.43,0,5,5,test,5,5,5
7010,CD-S4B-R5E,CD,S4B-R5E,lower,1.2,2.5,1,1,1,test,1,1,1
7011,CD-S4B-R5E,CD,S4B-R5E,lower,1.82,3.15,0,2,2,test,2,2,2
7012,CD-S4B-R5E,CD,S4B-R5E,lower,1.25,2.55,0,3,3,test,3,3,3
7013,CD-S4B-R5E,CD,S4B-R5E,lower,0.7,2.2,0,4,4,test,4,4,4
7014,CD-S4B-R5E,CD,S4B-R5E,lower,1.05,2.35,0,5,5,test,5,5,5
7015,CD-S4B-R5E,CD,S4B-R5E,lower,1.8,2.8,0,1,1,test,1,1,1
7016,CD-S4B-R5E,CD,S4B-R5E,lower,0.8,1.6,0,2,2,test,2,2,2
7017,CD-S4B-R5E,CD,S4B-R5E,lower,1,2.2,1,3,3,test,3,3,3
7018,CD-S4B-R5E,CD,S4B-R5E,lower,1.2,2.7,1,4,4,test,4,4,4
7019,CD-S4B-R5E,CD,S4B-R5E,lower,1,2.3,0,5,5,test,5,5,5
7020,CD-S4B-R5E,CD,S4B-R5E,lower,2.7,3.5,0,1,1,test,1,1,1
7021,CD-S4B-R5E,CD,S4B-R5E,lower,0.95,1.83,0,2,2,test,2,2,2
7022,CD-S4B-R5E,CD,S4B-R5E,lower,4,5.25,1,3,3,test,3,3,3
7023,CD-S4B-R5E,CD,S4B-R5E,lower,1.45,2.6,0,4,4,test,4,4,4
7024,CD-S4B-R5E,CD,S4B-R5E,lower,0.78,1.9,0,5,5,test,5,5,5
7025,CD-S4B-R5E,CD,S4B-R5E,lower,1.25,2.6,0,1,1,test,1,1,1
7026,CD-S4B-R5E,CD,S4B-R5E,lower,1.5,2.58,0,2,2,test,2,2,2
7027,CD-S4B-R5E,CD,S4B-R5E,lower,1.33,2.16,0,3,3,test,3,3,3
7028,CD-S4B-R5E,CD,S4B-R5E,lower,1.65,2.83,0,4,4,test,4,4,4
7029,CD-S4B-R5E,CD,S4B-R5E,lower,0.95,2.7,0,5,5,test,5,5,5
7030,CD-S4B-R5E,CD,S4B-R5E,lower,2.2,3.8,0,1,1,test,1,1,1
7031,CD-S4B-R5E,CD,S4B-R5E,lower,1.53,2.65,0,2,2,test,2,2,2
7032,CD-S4B-R5E,CD,S4B-R5E,lower,2,3.2,0,3,3,test,3,3,3
7033,CD-S4B-R5E,CD,S4B-R5E,lower,1.85,3.15,1,4,4,test,4,4,4
7034,CD-S4B-R5E,CD,S4B-R5E,lower,1.81,3.2,0,5,5,test,5,5,5
7035,CD-S4B-R5E,CD,S4B-R5E,lower,2,3.5,0,1,1,test,1,1,1
7036,CD-S4B-R5E,CD,S4B-R5E,lower,1.1,2.35,0,2,2,test,2,2,2
7037,CD-S4B-R5E,CD,S4B-R5E,lower,0.87,2.1,1,3,3,test,3,3,3
7038,CD-S4B-R5E,CD,S4B-R5E,lower,1.95,3.14,0,4,4,test,4,4,4
7039,CD-S4B-R5E,CD,S4B-R5E,lower,2.03,3.19,0,5,5,test,5,5,5
7040,CD-S4B-R5E,CD,S4B-R5E,lower,0.7,2.4,0,1,1,test,1,1,1
7041,CD-S4B-R5E,CD,S4B-R5E,lower,1.45,2.9,0,2,2,test,2,2,2
7042,CD-S4B-R5E,CD,S4B-R5E,lower,0.4,1.44,0,3,3,test,3,3,3
7043,CD-S4B-R5E,CD,S4B-R5E,lower,1.35,3.1,0,4,4,test,4,4,4
7044,CD-S4B-R5E,CD,S4B-R5E,lower,1.78,3.15,0,5,5,test,5,5,5
7045,CD-S4B-R5E,CD,S4B-R5E,lower,1.1,2.61,1,1,1,test,1,1,1
7046,CD-S4B-R5E,CD,S4B-R5E,lower,1,2.3,1,2,2,test,2,2,2
7047,CD-S4B-R5E,CD,S4B-R5E,lower,1.07,2.17,0,3,3,test,3,3,3
7048,CD-S4B-R5E,CD,S4B-R5E,lower,1.2,2.1,0,4,4,test,4,4,4
7049,CD-S4B-R5E,CD,S4B-R5E,lower,1.3,2.5,1,5,5,test,5,5,5
7050,CD-S4B-R5E,CD,S4B-R5E,lower,1.65,3,0,1,1,test,1,1,1
7051,CD-S4B-R5E,CD,S4B-R5E,lower,1.05,2.32,0,2,2,test,2,2,2
7052,CD-S4B-R5E,CD,S4B-R5E,lower,1.78,3.43,0,3,3,test,3,3,3
7053,CD-S4B-R5E,CD,S4B-R5E,lower,1.2,2.61,0,4,4,test,4,4,4
7054,CD-S4B-R5E,CD,S4B-R5E,lower,1.4,2.95,0,5,5,test,5,5,5
7055,CD-S4B-R5E,CD,S4B-R5E,lower,1.8,3.25,0,1,1,test,1,1,1
7056,CD-S4B-R5E,CD,S4B-R5E,lower,1.75,3,0,2,2,test,2,2,2
7057,CD-S4B-R5E,CD,S4B-R5E,lower,1.7,2.85,0,3,3,test,3,3,3
7058,CD-S4B-R5E,CD,S4B-R5E,lower,1.13,2.27,0,4,4,test,4,4,4
7059,CD-S4B-R5E,CD,S4B-R5E,lower,1.2,2.36,0,5,5,test,5,5,5
8000,MB-S4C-R5E,MB,S4C-R5E,lower,3.16,3.54,0,1,1,1,test,1,1
8001,MB-S4C-R5E,MB,S4C-R5E,lower,1.77,2.1,0,2,2,2,test,2,2
8002,MB-S4C-R5E,MB,S4C-R5E,lower,1.8,2.23,0,3,3,3,test,3,3
8003,MB-S4C-R5E,MB,S4C-R5E,lower,1.84,2.25,1,4,4,4,test,4,4
8004,MB-S4C-R5E,MB,S4C-R5E,lower,2,2.6,1,5,5,5,test,5,5
8005,MB-S4C-R5E,MB,S4C-R5E,lower,1.9,2.35,0,1,1,1,test,1,1
8006,MB-S4C-R5E,MB,S4C-R5E,lower,1.31,1.87,0,2,2,2,test,2,2
8007,MB-S4C-R5E,MB,S4C-R5E,lower,0.94,1.6,1,3,3,3,test,3,3
8008,MB-S4C-R5E,MB,S4C-R5E,lower,1.8,2.4,1,4,4,4,test,4,4
8009,MB-S4C-R5E,MB,S4C-R5E,lower,1.8,2.5,0,5,5,5,test,5,5
8010,MB-S4C-R5E,MB,S4C-R5E,lower,2.65,3.3,0,1,1,1,test,1,1
8011,MB-S4C-R5E,MB,S4C-R5E,lower,1.6,2.2,0,2,2,2,test,2,2
8012,MB-S4C-R5E,MB,S4C-R5E,lower,2.95,3.5,0,3,3,3,test,3,3
8013,MB-S4C-R5E,MB,S4C-R5E,lower,1.9,2.6,1,4,4,4,test,4,4
8014,MB-S4C-R5E,MB,S4C-R5E,lower,1.82,2.3,0,5,5,5,test,5,5
8015,MB-S4C-R5E,MB,S4C-R5E,lower,1.6,2.25,0,1,1,1,test,1,1
8016,MB-S4C-R5E,MB,S4C-R5E,lower,1.85,2.48,1,2,2,2,test,2,2
8017,MB-S4C-R5E,MB,S4C-R5E,lower,1.88,2.54,0,3,3,3,test,3,3
8018,MB-S4C-R5E,MB,S4C-R5E,lower,1.98,2.6,0,4,4,4,test,4,4
8019,MB-S4C-R5E,MB,S4C-R5E,lower,1.38,2,0,5,5,5,test,5,5
8020,MB-S4C-R5E,MB,S4C-R5E,lower,1.71,2.27,0,1,1,1,test,1,1
8021,MB-S4C-R5E,MB,S4C-R5E,lower,1.86,2.6,1,2,2,2,test,2,2
8022,MB-S4C-R5E,MB,S4C-R5E,lower,2.23,2.9,0,3,3,3,test,3,3
8023,MB-S4C-R5E,MB,S4C-R5E,lower,2.18,2.82,0,4,4,4,test,4,4
8024,MB-S4C-R5E,MB,S4C-R5E,lower,2.15,2.75,0,5,5,5,test,5,5
8025,MB-S4C-R5E,MB,S4C-R5E,lower,2.04,2.73,1,1,1,1,test,1,1
8026,MB-S4C-R5E,MB,S4C-R5E,lower,2.05,2.5,1,2,2,2,test,2,2
8027,MB-S4C-R5E,MB,S4C-R5E,lower,2,2.5,0,3,3,3,test,3,3
8028,MB-S4C-R5E,MB,S4C-R5E,lower,2.1,2.6,0,4,4,4,test,4,4
8029,MB-S4C-R5E,MB,S4C-R5E,lower,1.76,2.2,0,5,5,5,test,5,5
8030,MB-S4C-R5E,MB,S4C-R5E,lower,1.95,2.4,0,1,1,1,test,1,1
8031,MB-S4C-R5E,MB,S4C-R5E,lower,1.65,2.2,0,2,2,2,test,2,2
8032,MB-S4C-R5E,MB,S4C-R5E,lower,1.78,2.33,0,3,3,3,test,3,3
8033,MB-S4C-R5E,MB,S4C-R5E,lower,2,2.45,1,4,4,4,test,4,4
8034,MB-S4C-R5E,MB,S4C-R5E,lower,1.82,2.18,1,5,5,5,test,5,5
8035,MB-S4C-R5E,MB,S4C-R5E,lower,1.55,2,0,1,1,1,test,1,1
8036,MB-S4C-R5E,MB,S4C-R5E,lower,1.8,2.36,0,2,2,2,test,2,2
8037,MB-S4C-R5E,MB,S4C-R5E,lower,1.75,2.46,0,3,3,3,test,3,3
8038,MB-S4C-R5E,MB,S4C-R5E,lower,2,2.5,0,4,4,4,test,4,4
8039,MB-S4C-R5E,MB,S4C-R5E,lower,1.92,2.5,0,5,5,5,test,5,5
8040,MB-S4C-R5E,MB,S4C-R5E,lower,1.82,2.23,1,1,1,1,test,1,1
8041,MB-S4C-R5E,MB,S4C-R5E,lower,2.56,3.24,0,2,2,2,test,2,2
8042,MB-S4C-R5E,MB,S4C-R5E,lower,2.14,2.7,0,3,3,3,test,3,3
8043,MB-S4C-R5E,MB,S4C-R5E,lower,2.26,2.85,0,4,4,4,test,4,4
8044,MB-S4C-R5E,MB,S4C-R5E,lower,1.82,2.42,0,5,5,5,test,5,5
8045,MB-S4C-R5E,MB,S4C-R5E,lower,1.6,2,0,1,1,1,test,1,1
8046,MB-S4C-R5E,MB,S4C-R5E,lower,1.98,2.39,0,2,2,2,test,2,2
8047,MB-S4C-R5E,MB,S4C-R5E,lower,1.92,2.48,0,3,3,3,test,3,3
8048,MB-S4C-R5E,MB,S4C-R5E,lower,1.96,2.47,0,4,4,4,test,4,4
8049,MB-S4C-R5E,MB,S4C-R5E,lower,2.42,3.14,0,5,5,5,test,5,5
8050,MB-S4C-R5E,MB,S4C-R5E,lower,1.94,2.4,0,1,1,1,test,1,1
8051,MB-S4C-R5E,MB,S4C-R5E,lower,1.48,1.9,0,2,2,2,test,2,2
8052,MB-S4C-R5E,MB,S4C-R5E,lower,2.37,2.91,0,3,3,3,test,3,3
8053,MB-S4C-R5E,MB,S4C-R5E,lower,2,2.6,0,4,4,4,test,4,4
8054,MB-S4C-R5E,MB,S4C-R5E,lower,1.64,2.2,0,5,5,5,test,5,5
8055,MB-S4C-R5E,MB,S4C-R5E,lower,1.63,2.16,1,1,1,1,test,1,1
8056,MB-S4C-R5E,MB,S4C-R5E,lower,2.05,2.4,1,2,2,2,test,2,2
8057,MB-S4C-R5E,MB,S4C-R5E,lower,1.4,1.8,1,3,3,3,test,3,3
8058,MB-S4C-R5E,MB,S4C-R5E,lower,2.46,3.14,0,4,4,4,test,4,4
8059,MB-S4C-R5E,MB,S4C-R5E,lower,2.15,2.72,0,5,5,5,test,5,5
9000,HD-S4C-R5E,HD,S4C-R5E,lower,1,1.47,0,1,1,1,test,1,1
9001,HD-S4C-R5E,HD,S4C-R5E,lower,3.68,4.18,0,2,2,2,test,2,2
9002,HD-S4C-R5E,HD,S4C-R5E,lower,2.7,3.3,0,3,3,3,test,3,3
9003,HD-S4C-R5E,HD,S4C-R5E,lower,2.66,3.11,0,4,4,4,test,4,4
9004,HD-S4C-R5E,HD,S4C-R5E,lower,2.83,3.47,0,5,5,5,test,5,5
9005,HD-S4C-R5E,HD,S4C-R5E,lower,3.2,3.9,0,1,1,1,test,1,1
9006,HD-S4C-R5E,HD,S4C-R5E,lower,2.35,2.88,0,2,2,2,test,2,2
9007,HD-S4C-R5E,HD,S4C-R5E,lower,2.25,2.7,0,3,3,3,test,3,3
9008,HD-S4C-R5E,HD,S4C-R5E,lower,0.74,1.35,0,4,4,4,test,4,4
9009,HD-S4C-R5E,HD,S4C-R5E,lower,2.45,3.01,0,5,5,5,test,5,5
9010,HD-S4C-R5E,HD,S4C-R5E,lower,2.3,2.88,0,1,1,1,test,1,1
9011,HD-S4C-R5E,HD,S4C-R5E,lower,1.33,1.95,1,2,2,2,test,2,2
9012,HD-S4C-R5E,HD,S4C-R5E,lower,2.02,2.55,0,3,3,3,test,3,3
9013,HD-S4C-R5E,HD,S4C-R5E,lower,2.6,2.96,0,4,4,4,test,4,4
9014,HD-S4C-R5E,HD,S4C-R5E,lower,1.32,1.94,0,5,5,5,test,5,5
9015,HD-S4C-R5E,HD,S4C-R5E,lower,3.6,4.05,0,1,1,1,test,1,1
9016,HD-S4C-R5E,HD,S4C-R5E,lower,1.84,2.22,0,2,2,2,test,2,2
