,track-id,building,type,position,type-position,x-pos,y-pos,z-pos,floor,noisy,event-start-s,event-end-s
283,A-005033.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,1.55,2.22
284,A-005034.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,1.6,2.26
285,A-005035.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,2.16,2.78
286,A-005036.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,2.16,2.75
287,A-005037.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,1.96,2.47
288,A-005038.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,1.38,2.04
289,A-005039.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,2.36,2.9
290,A-005040.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,2.13,2.67
291,A-005041.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,2.1,2.62
292,A-005042.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,1.94,2.42
293,A-005043.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,2.29,2.82
294,A-005044.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,2.11,2.66
295,A-005045.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,2.2,2.71
296,A-005046.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,2.4,2.9
297,A-005047.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,2.14,2.65
298,A-005048.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,2.25,2.74
299,A-005049.m4a,A,MB,2F12m,MB-2F12m,12,4,0,0,0,1.86,2.42
300,A-009000.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.7,2.4
301,A-009001.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.98,3.14
302,A-009002.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.56,2.36
303,A-009003.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.78,2.62
304,A-009004.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.48,2.36
305,A-009005.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.78,2.66
306,A-009006.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.56,2.88
307,A-009007.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.46,2.66
308,A-009008.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.84,3.04
309,A-009009.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,2.46,3.36
310,A-009010.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.72,2.94
311,A-009011.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.52,2.86
312,A-009012.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,2,3
313,A-009013.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.76,3
314,A-009014.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.94,2.86
315,A-009015.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.54,2.4
316,A-009016.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,2.66,3.58
317,A-009017.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.54,2.86
318,A-009018.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.48,2.38
319,A-009019.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.72,2.67
320,A-009020.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.56,2.54
321,A-009021.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.9,3
322,A-009022.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.78,2.76
323,A-009023.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.94,2.6
324,A-009024.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.86,2.6
325,A-009025.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.92,2.96
326,A-009026.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.62,2.58
327,A-009027.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.88,2.86
328,A-009028.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,2.16,3.46
329,A-009029.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.86,2.68
330,A-009030.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.72,2.78
331,A-009031.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,2.13,2.86
332,A-009032.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.38,2.48
333,A-009033.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.46,2.68
334,A-009034.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.56,2.64
335,A-009035.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,2.1,3.25
336,A-009036.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.8,3.06
337,A-009037.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.86,2.94
338,A-009038.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,2.34,3.32
339,A-009039.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.6,2.6
340,A-009040.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,2.1,3.12
341,A-009041.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.54,2.54
342,A-009042.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.46,2.34
343,A-009043.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.96,2.78
344,A-009044.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.86,3.22
345,A-009045.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.62,2.74
346,A-009046.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.74,2.7
347,A-009047.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.62,2.66
348,A-009048.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.82,2.98
349,A-009049.m4a,A,HD,1F00m,HD-1F00m,0,4,-2.05,-1,0,1.58,2.64
350,A-010000.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.94,3.42
351,A-010001.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.66,2.8
352,A-010002.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.06,3.26
353,A-010003.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.2,3.38
354,A-010004.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.08,3.22
355,A-010005.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.76,3.56
356,A-010006.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.14,3.66
357,A-010007.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.92,3.26
358,A-010008.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.77,3.03
359,A-010009.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.78,2.76
360,A-010010.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.12,3.4
361,A-010011.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.1,3.5
362,A-010012.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.08,3.26
363,A-010013.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.84,3.18
364,A-010014.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.14,3.2
365,A-010015.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.62,4.42
366,A-010016.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.5,2.48
367,A-010017.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.21,4
368,A-010018.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.76,3.28
369,A-010019.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.48,2.54
370,A-010020.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.3,4.36
371,A-010021.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.48,3.12
372,A-010022.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.84,3.12
373,A-010023.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.1,3.34
374,A-010024.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.34,3.8
375,A-010025.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.34,2.6
376,A-010026.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.16,3.26
377,A-010027.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.58,3.5
378,A-010028.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.16,3.26
379,A-010029.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.8,3.14
380,A-010030.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.8,3.12
381,A-010031.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.06,3.32
382,A-010032.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.08,3.2
383,A-010033.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.56,3.08
384,A-010034.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.64,2.88
385,A-010035.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.12,3.34
386,A-010036.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.22,3.48
387,A-010037.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.7,3.02
388,A-010038.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.04,3.02
389,A-010039.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.77,2.78
390,A-010040.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.06,3.27
391,A-010041.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.04,3.11
392,A-010042.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.68,3.2
393,A-010043.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.18,3.49
394,A-010044.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.12,3.38
395,A-010045.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.14,3.48
396,A-010046.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.72,2.9
397,A-010047.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,2.16,3.38
398,A-010048.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.8,2.86
399,A-010049.m4a,A,HD,1F06m,HD-1F06m,6,4,-2.05,-1,0,1.82,3.34
400,A-011000.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2.1,3.06
401,A-011001.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.01,2.33
402,A-011002.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2.12,2.7
403,A-011003.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2.34,3.44
404,A-011004.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2.02,2.96
405,A-011005.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.62,2.84
406,A-011006.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.88,2.68
407,A-011007.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2.16,2.84
408,A-011008.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.56,2.66
409,A-011009.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.4,2.46
410,A-011010.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2,2.9
411,A-011011.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.46,2.36
412,A-011012.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.46,2.6
413,A-011013.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.86,2.92
414,A-011014.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2.08,3.12
415,A-011015.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2.06,3
416,A-011016.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.96,3.02
417,A-011017.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.5,2.7
418,A-011018.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.46,2.82
419,A-011019.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2.04,3.22
420,A-011020.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.42,2.36
421,A-011021.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.56,2.24
422,A-011022.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2.08,2.86
423,A-011023.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.84,2.58
424,A-011024.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.86,2.88
425,A-011025.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.56,2.2
426,A-011026.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.84,2.64
427,A-011027.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.74,2.48
428,A-011028.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.72,2.62
429,A-011029.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.82,2.92
430,A-011030.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.64,2.63
431,A-011031.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.92,2.71
432,A-011032.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.88,2.9
433,A-011033.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.86,2.64
434,A-011034.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2.02,3
435,A-011035.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.78,2.64
436,A-011036.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.36,2.24
437,A-011037.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2.12,3.12
438,A-011038.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.82,2.72
439,A-011039.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.54,2.6
440,A-011040.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2.42,3.22
441,A-011041.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.4,2.2
442,A-011042.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.78,2.72
443,A-011043.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.38,2.44
444,A-011044.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.96,2.62
445,A-011045.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.06,2.06
446,A-011046.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.72,2.48
447,A-011047.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2.16,3.42
448,A-011048.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,1.6,2.34
449,A-011049.m4a,A,HD,1F12m,HD-1F12m,12,4,-2.05,-1,0,2.06,3.08
450,A-012000.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.9,3.36
451,A-012001.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.82,3.54
452,A-012002.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,2.06,3.74
453,A-012003.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.74,3.22
454,A-012004.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.94,3.36
455,A-012005.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,2.1,3.54
456,A-012006.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.84,3.12
457,A-012007.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.8,3.94
458,A-012008.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.58,2.86
459,A-012009.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,2.84,4.3
460,A-012010.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.88,3.42
461,A-012011.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.62,3.04
462,A-012012.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.6,3.12
463,A-012013.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.72,3.64
464,A-012014.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,2.28,3.82
465,A-012015.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.82,3.62
466,A-012016.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,0.8,2.2
467,A-012017.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.8,3.36
468,A-012018.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.9,3.42
469,A-012019.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.74,3.38
470,A-012020.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.44,3.42
471,A-012021.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,2.1,3.8
472,A-012022.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.74,3.2
473,A-012023.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.66,3
474,A-012024.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.92,3.38
475,A-012025.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.72,3.08
476,A-012026.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.64,2.82
477,A-012027.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.82,3.38
478,A-012028.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.86,3.28
479,A-012029.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,2.86,4.48
480,A-012030.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.66,3.2
481,A-012031.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.74,3.22
482,A-012032.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.72,3
483,A-012033.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.78,3.2
484,A-012034.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,2.08,3.74
485,A-012035.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.66,3.06
486,A-012036.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.58,3.2
487,A-012037.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.62,3.28
488,A-012038.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.7,3.14
489,A-012039.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.56,2.92
490,A-012040.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.65,3.2
491,A-012041.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.78,3.4
492,A-012042.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.88,3.6
493,A-012043.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.76,2.9
494,A-012044.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.92,3.7
495,A-012045.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.82,3.44
496,A-012046.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,2.1,3.68
497,A-012047.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.56,3.08
498,A-012048.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.82,3.4
499,A-012049.m4a,A,HD,2F00m,HD-2F00m,0,4,0,0,0,1.78,3.38
500,A-013000.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.68,3.58
501,A-013001.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.98,3.4
502,A-013002.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.86,3.3
503,A-013003.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.96,3.4
504,A-013004.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.56,2.9
505,A-013005.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,2.16,3.72
506,A-013006.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.32,3.72
507,A-013007.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.34,3
508,A-013008.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.38,3.28
509,A-013009.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,2.16,3.8
510,A-013010.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,2.16,3.66
511,A-013011.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.7,3.34
512,A-013012.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.5,2.6
513,A-013013.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,2.04,4.12
514,A-013014.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.72,3.76
515,A-013015.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.9,3.08
516,A-013016.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,2.04,3.78
517,A-013017.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.74,3.44
518,A-013018.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.98,3.66
519,A-013019.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.86,3.6
520,A-013020.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.78,3
521,A-013021.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,2,3.94
522,A-013022.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.6,3.08
523,A-013023.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.98,3.66
524,A-013024.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.36,2.78
525,A-013025.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.94,3.44
526,A-013026.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.54,3.2
527,A-013027.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,2,3.74
528,A-013028.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.62,3.2
529,A-013029.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.82,3.26
530,A-013030.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.76,3.3
531,A-013031.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.6,2.96
532,A-013032.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,2.02,3.52
533,A-013033.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.64,3.34
534,A-013034.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.94,3.76
535,A-013035.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.9,3.32
536,A-013036.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,2.08,3.96
537,A-013037.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,2.28,3.73
538,A-013038.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.26,3.02
539,A-013039.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,2.16,3.88
540,A-013040.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,2.1,4.32
541,A-013041.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.68,3.34
542,A-013042.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.94,3.4
543,A-013043.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,2.28,3.94
544,A-013044.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.54,3.02
545,A-013045.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.78,3.32
546,A-013046.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,2.02,3.94
547,A-013047.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.8,3.42
548,A-013048.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.4,3
549,A-013049.m4a,A,HD,2F06m,HD-2F06m,6,4,0,0,0,1.68,3.02
550,A-014000.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,2.08,3.6
551,A-014001.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,2.14,3.36
552,A-014002.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.94,3.3
553,A-014003.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.94,4
554,A-014004.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.54,2.94
555,A-014005.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.88,3.55
556,A-014006.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.46,3.24
557,A-014007.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.88,3.86
558,A-014008.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.9,3.4
559,A-014009.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.54,3.36
560,A-014010.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.3,2.92
561,A-014011.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.44,3.02
562,A-014012.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.78,4
563,A-014013.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.76,3.26
564,A-014014.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,2,3.5
565,A-014015.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.58,3.2
566,A-014016.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,0.82,2.8
